"RESULT"
"STATUS","0"
"ERROR_MSG","正常に終了しました。"
"DATE","2020-07-06T12:34:22.986+09:00"
"RESULT_INF"
"FROM_NUMBER","1"
"TO_NUMBER","4430"
"STAT_INF"
"TABLE_INF","STAT_CODE","STAT_NAME","GOV_ORG_CODE","GOV_ORG_NAME","TABULATION_CATEGORY","TABULATION_SUB_CATEGORY1","TABULATION_SUB_CATEGORY2","TABULATION_SUB_CATEGORY3","TABULATION_SUB_CATEGORY4","TABULATION_SUB_CATEGORY5","TABULATION_CATEGORY_EXPLANATION","TABULATION_SUB_CATEGORY_EXPLANATION1","TABULATION_SUB_CATEGORY_EXPLANATION2","TABULATION_SUB_CATEGORY_EXPLANATION3","TABULATION_SUB_CATEGORY_EXPLANATION4","TABULATION_SUB_CATEGORY_EXPLANATION5","NO","TITLE","TABLE_EXPLANATION","TABLE_CATEGORY","TABLE_SUB_CATEGORY1","TABLE_SUB_CATEGORY2","TABLE_SUB_CATEGORY3","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","MAIN_CATEGORY_CODE","MAIN_CATEGORY","SUB_CATEGORY_CODE","SUB_CATEGORY"
"8003004153","00200521","国勢調査","00200","総務省","平成１２年国勢調査","世界測地系(500Mメッシュ)","","","","","","","","","","","5537","男女別人口総数及び世帯総数 1次メッシュ M5537","","","1次メッシュ","M5537","","-","200010","2019-10-08","0","","9632","2019-10-08","02","人口・世帯","01","人口"
"8003004216","00200521","国勢調査","00200","総務省","平成１２年国勢調査","世界測地系(500Mメッシュ)","","","","","","","","","","","5538","男女別人口総数及び世帯総数 1次メッシュ M5538","","","1次メッシュ","M5538","","-","200010","2019-10-08","0","","14688","2019-10-08","02","人口・世帯","01","人口"
"8003004136","00200521","国勢調査","00200","総務省","平成１２年国勢調査","世界測地系(500Mメッシュ)","","","","","","","","","","","5539","男女別人口総数及び世帯総数 1次メッシュ M5539","","","1次メッシュ","M5539","","-","200010","2019-10-08","0","","7820","2019-10-08","02","人口・世帯","01","人口"
"8003004232","00200521","国勢調査","00200","総務省","平成１２年国勢調査","世界測地系(500Mメッシュ)","","","","","","","","","","","5540","男女別人口総数及び世帯総数 1次メッシュ M5540","","","1次メッシュ","M5540","","-","200010","2019-10-08","0","","22464","2019-10-08","02","人口・世帯","01","人口"
"8003004179","00200521","国勢調査","00200","総務省","平成１２年国勢調査","世界測地系(500Mメッシュ)","","","","","","","","","","","5541","男女別人口総数及び世帯総数 1次メッシュ M5541","","","1次メッシュ","M5541","","-","200010","2019-10-08","0","","208","2019-10-08","02","人口・世帯","01","人口"
"8003004137","00200521","国勢調査","00200","総務省","平成１２年国勢調査","世界測地系(500Mメッシュ)","","","","","","","","","","","5636","男女別人口総数及び世帯総数 1次メッシュ M5636","","","1次メッシュ","M5636","","-","200010","2019-10-08","0","","504","2019-10-08","02","人口・世帯","01","人口"
"8003004189","00200521","国勢調査","00200","総務省","平成１２年国勢調査","世界測地系(500Mメッシュ)","","","","","","","","","","","5637","男女別人口総数及び世帯総数 1次メッシュ M5637","","","1次メッシュ","M5637","","-","200010","2019-10-08","0","","1408","2019-10-08","02","人口・世帯","01","人口"
"8003004147","00200521","国勢調査","00200","総務省","平成１２年国勢調査","世界測地系(500Mメッシュ)","","","","","","","","","","","5638","男女別人口総数及び世帯総数 1次メッシュ M5638","","","1次メッシュ","M5638","","-","200010","2019-10-08","0","","9764","2019-10-08","02","人口・世帯","01","人口"
"8003004257","00200521","国勢調査","00200","総務省","平成１２年国勢調査","世界測地系(500Mメッシュ)","","","","","","","","","","","5639","男女別人口総数及び世帯総数 1次メッシュ M5639","","","1次メッシュ","M5639","","-","200010","2019-10-08","0","","14304","2019-10-08","02","人口・世帯","01","人口"
"8003004226","00200521","国勢調査","00200","総務省","平成１２年国勢調査","世界測地系(500Mメッシュ)","","","","","","","","","","","5640","男女別人口総数及び世帯総数 1次メッシュ M5640","","","1次メッシュ","M5640","","-","200010","2019-10-08","0","","22856","2019-10-08","02","人口・世帯","01","人口"
"8003004125","00200521","国勢調査","00200","総務省","平成１２年国勢調査","世界測地系(500Mメッシュ)","","","","","","","","","","","5641","男女別人口総数及び世帯総数 1次メッシュ M5641","","","1次メッシュ","M5641","","-","200010","2019-10-08","0","","708","2019-10-08","02","人口・世帯","01","人口"
"8003004161","00200521","国勢調査","00200","総務省","平成１２年国勢調査","世界測地系(500Mメッシュ)","","","","","","","","","","","5738","男女別人口総数及び世帯総数 1次メッシュ M5738","","","1次メッシュ","M5738","","-","200010","2019-10-08","0","","1148","2019-10-08","02","人口・世帯","01","人口"
"8003004258","00200521","国勢調査","00200","総務省","平成１２年国勢調査","世界測地系(500Mメッシュ)","","","","","","","","","","","5739","男女別人口総数及び世帯総数 1次メッシュ M5739","","","1次メッシュ","M5739","","-","200010","2019-10-08","0","","3576","2019-10-08","02","人口・世帯","01","人口"
"8003004259","00200521","国勢調査","00200","総務省","平成１２年国勢調査","世界測地系(500Mメッシュ)","","","","","","","","","","","5740","男女別人口総数及び世帯総数 1次メッシュ M5740","","","1次メッシュ","M5740","","-","200010","2019-10-08","0","","20908","2019-10-08","02","人口・世帯","01","人口"
"8003004260","00200521","国勢調査","00200","総務省","平成１２年国勢調査","世界測地系(500Mメッシュ)","","","","","","","","","","","5741","男女別人口総数及び世帯総数 1次メッシュ M5741","","","1次メッシュ","M5741","","-","200010","2019-10-08","0","","6940","2019-10-08","02","人口・世帯","01","人口"
"8003004180","00200521","国勢調査","00200","総務省","平成１２年国勢調査","世界測地系(500Mメッシュ)","","","","","","","","","","","5839","男女別人口総数及び世帯総数 1次メッシュ M5839","","","1次メッシュ","M5839","","-","200010","2019-10-08","0","","5296","2019-10-08","02","人口・世帯","01","人口"
"8003004138","00200521","国勢調査","00200","総務省","平成１２年国勢調査","世界測地系(500Mメッシュ)","","","","","","","","","","","5840","男女別人口総数及び世帯総数 1次メッシュ M5840","","","1次メッシュ","M5840","","-","200010","2019-10-08","0","","9384","2019-10-08","02","人口・世帯","01","人口"
"8003004169","00200521","国勢調査","00200","総務省","平成１２年国勢調査","世界測地系(500Mメッシュ)","","","","","","","","","","","5841","男女別人口総数及び世帯総数 1次メッシュ M5841","","","1次メッシュ","M5841","","-","200010","2019-10-08","0","","19980","2019-10-08","02","人口・世帯","01","人口"
"8003004242","00200521","国勢調査","00200","総務省","平成１２年国勢調査","世界測地系(500Mメッシュ)","","","","","","","","","","","5939","男女別人口総数及び世帯総数 1次メッシュ M5939","","","1次メッシュ","M5939","","-","200010","2019-10-08","0","","788","2019-10-08","02","人口・世帯","01","人口"
"8003004190","00200521","国勢調査","00200","総務省","平成１２年国勢調査","世界測地系(500Mメッシュ)","","","","","","","","","","","5940","男女別人口総数及び世帯総数 1次メッシュ M5940","","","1次メッシュ","M5940","","-","200010","2019-10-08","0","","11124","2019-10-08","02","人口・世帯","01","人口"
"8003004249","00200521","国勢調査","00200","総務省","平成１２年国勢調査","世界測地系(500Mメッシュ)","","","","","","","","","","","5941","男女別人口総数及び世帯総数 1次メッシュ M5941","","","1次メッシュ","M5941","","-","200010","2019-10-08","0","","15176","2019-10-08","02","人口・世帯","01","人口"
"8003004191","00200521","国勢調査","00200","総務省","平成１２年国勢調査","世界測地系(500Mメッシュ)","","","","","","","","","","","5942","男女別人口総数及び世帯総数 1次メッシュ M5942","","","1次メッシュ","M5942","","-","200010","2019-10-08","0","","148","2019-10-08","02","人口・世帯","01","人口"
"8003004181","00200521","国勢調査","00200","総務省","平成１２年国勢調査","世界測地系(500Mメッシュ)","","","","","","","","","","","6039","男女別人口総数及び世帯総数 1次メッシュ M6039","","","1次メッシュ","M6039","","-","200010","2019-10-08","0","","380","2019-10-08","02","人口・世帯","01","人口"
"8003004170","00200521","国勢調査","00200","総務省","平成１２年国勢調査","世界測地系(500Mメッシュ)","","","","","","","","","","","6040","男女別人口総数及び世帯総数 1次メッシュ M6040","","","1次メッシュ","M6040","","-","200010","2019-10-08","0","","8612","2019-10-08","02","人口・世帯","01","人口"
"8003004205","00200521","国勢調査","00200","総務省","平成１２年国勢調査","世界測地系(500Mメッシュ)","","","","","","","","","","","6041","男女別人口総数及び世帯総数 1次メッシュ M6041","","","1次メッシュ","M6041","","-","200010","2019-10-08","0","","12536","2019-10-08","02","人口・世帯","01","人口"
"8003004148","00200521","国勢調査","00200","総務省","平成１２年国勢調査","世界測地系(500Mメッシュ)","","","","","","","","","","","6139","男女別人口総数及び世帯総数 1次メッシュ M6139","","","1次メッシュ","M6139","","-","200010","2019-10-08","0","","32","2019-10-08","02","人口・世帯","01","人口"
"8003004171","00200521","国勢調査","00200","総務省","平成１２年国勢調査","世界測地系(500Mメッシュ)","","","","","","","","","","","6140","男女別人口総数及び世帯総数 1次メッシュ M6140","","","1次メッシュ","M6140","","-","200010","2019-10-08","0","","6576","2019-10-08","02","人口・世帯","01","人口"
"8003004261","00200521","国勢調査","00200","総務省","平成１２年国勢調査","世界測地系(500Mメッシュ)","","","","","","","","","","","6141","男女別人口総数及び世帯総数 1次メッシュ M6141","","","1次メッシュ","M6141","","-","200010","2019-10-08","0","","3184","2019-10-08","02","人口・世帯","01","人口"
"8003004233","00200521","国勢調査","00200","総務省","平成１２年国勢調査","世界測地系(500Mメッシュ)","","","","","","","","","","","6239","男女別人口総数及び世帯総数 1次メッシュ M6239","","","1次メッシュ","M6239","","-","200010","2019-10-08","0","","52","2019-10-08","02","人口・世帯","01","人口"
"8003004196","00200521","国勢調査","00200","総務省","平成１２年国勢調査","世界測地系(500Mメッシュ)","","","","","","","","","","","6240","男女別人口総数及び世帯総数 1次メッシュ M6240","","","1次メッシュ","M6240","","-","200010","2019-10-08","0","","5024","2019-10-08","02","人口・世帯","01","人口"
"8003004262","00200521","国勢調査","00200","総務省","平成１２年国勢調査","世界測地系(500Mメッシュ)","","","","","","","","","","","6241","男女別人口総数及び世帯総数 1次メッシュ M6241","","","1次メッシュ","M6241","","-","200010","2019-10-08","0","","624","2019-10-08","02","人口・世帯","01","人口"
"8003004227","00200521","国勢調査","00200","総務省","平成１２年国勢調査","世界測地系(500Mメッシュ)","","","","","","","","","","","6243","男女別人口総数及び世帯総数 1次メッシュ M6243","","","1次メッシュ","M6243","","-","200010","2019-10-08","0","","60","2019-10-08","02","人口・世帯","01","人口"
"8003004206","00200521","国勢調査","00200","総務省","平成１２年国勢調査","世界測地系(500Mメッシュ)","","","","","","","","","","","6339","男女別人口総数及び世帯総数 1次メッシュ M6339","","","1次メッシュ","M6339","","-","200010","2019-10-08","0","","1256","2019-10-08","02","人口・世帯","01","人口"
"8003004154","00200521","国勢調査","00200","総務省","平成１２年国勢調査","世界測地系(500Mメッシュ)","","","","","","","","","","","6340","男女別人口総数及び世帯総数 1次メッシュ M6340","","","1次メッシュ","M6340","","-","200010","2019-10-08","0","","4516","2019-10-08","02","人口・世帯","01","人口"
"8003004263","00200521","国勢調査","00200","総務省","平成１２年国勢調査","世界測地系(500Mメッシュ)","","","","","","","","","","","6341","男女別人口総数及び世帯総数 1次メッシュ M6341","","","1次メッシュ","M6341","","-","200010","2019-10-08","0","","3120","2019-10-08","02","人口・世帯","01","人口"
"8003004139","00200521","国勢調査","00200","総務省","平成１２年国勢調査","世界測地系(500Mメッシュ)","","","","","","","","","","","6342","男女別人口総数及び世帯総数 1次メッシュ M6342","","","1次メッシュ","M6342","","-","200010","2019-10-08","0","","3692","2019-10-08","02","人口・世帯","01","人口"
"8003004172","00200521","国勢調査","00200","総務省","平成１２年国勢調査","世界測地系(500Mメッシュ)","","","","","","","","","","","6343","男女別人口総数及び世帯総数 1次メッシュ M6343","","","1次メッシュ","M6343","","-","200010","2019-10-08","0","","2172","2019-10-08","02","人口・世帯","01","人口"
"8003004140","00200521","国勢調査","00200","総務省","平成１２年国勢調査","世界測地系(500Mメッシュ)","","","","","","","","","","","6439","男女別人口総数及び世帯総数 1次メッシュ M6439","","","1次メッシュ","M6439","","-","200010","2019-10-08","0","","32","2019-10-08","02","人口・世帯","01","人口"
"8003004155","00200521","国勢調査","00200","総務省","平成１２年国勢調査","世界測地系(500Mメッシュ)","","","","","","","","","","","6440","男女別人口総数及び世帯総数 1次メッシュ M6440","","","1次メッシュ","M6440","","-","200010","2019-10-08","0","","5184","2019-10-08","02","人口・世帯","01","人口"
"8003004173","00200521","国勢調査","00200","総務省","平成１２年国勢調査","世界測地系(500Mメッシュ)","","","","","","","","","","","6441","男女別人口総数及び世帯総数 1次メッシュ M6441","","","1次メッシュ","M6441","","-","200010","2019-10-08","0","","20152","2019-10-08","02","人口・世帯","01","人口"
"8003004243","00200521","国勢調査","00200","総務省","平成１２年国勢調査","世界測地系(500Mメッシュ)","","","","","","","","","","","6442","男女別人口総数及び世帯総数 1次メッシュ M6442","","","1次メッシュ","M6442","","-","200010","2019-10-08","0","","4120","2019-10-08","02","人口・世帯","01","人口"
"8003004234","00200521","国勢調査","00200","総務省","平成１２年国勢調査","世界測地系(500Mメッシュ)","","","","","","","","","","","6443","男女別人口総数及び世帯総数 1次メッシュ M6443","","","1次メッシュ","M6443","","-","200010","2019-10-08","0","","11592","2019-10-08","02","人口・世帯","01","人口"
"8003004250","00200521","国勢調査","00200","総務省","平成１２年国勢調査","世界測地系(500Mメッシュ)","","","","","","","","","","","6444","男女別人口総数及び世帯総数 1次メッシュ M6444","","","1次メッシュ","M6444","","-","200010","2019-10-08","0","","4588","2019-10-08","02","人口・世帯","01","人口"
"8003004217","00200521","国勢調査","00200","総務省","平成１２年国勢調査","世界測地系(500Mメッシュ)","","","","","","","","","","","6445","男女別人口総数及び世帯総数 1次メッシュ M6445","","","1次メッシュ","M6445","","-","200010","2019-10-08","0","","1360","2019-10-08","02","人口・世帯","01","人口"
"8003004182","00200521","国勢調査","00200","総務省","平成１２年国勢調査","世界測地系(500Mメッシュ)","","","","","","","","","","","6540","男女別人口総数及び世帯総数 1次メッシュ M6540","","","1次メッシュ","M6540","","-","200010","2019-10-08","0","","40","2019-10-08","02","人口・世帯","01","人口"
"8003004244","00200521","国勢調査","00200","総務省","平成１２年国勢調査","世界測地系(500Mメッシュ)","","","","","","","","","","","6541","男女別人口総数及び世帯総数 1次メッシュ M6541","","","1次メッシュ","M6541","","-","200010","2019-10-08","0","","5892","2019-10-08","02","人口・世帯","01","人口"
"8003004126","00200521","国勢調査","00200","総務省","平成１２年国勢調査","世界測地系(500Mメッシュ)","","","","","","","","","","","6542","男女別人口総数及び世帯総数 1次メッシュ M6542","","","1次メッシュ","M6542","","-","200010","2019-10-08","0","","11176","2019-10-08","02","人口・世帯","01","人口"
"8003004162","00200521","国勢調査","00200","総務省","平成１２年国勢調査","世界測地系(500Mメッシュ)","","","","","","","","","","","6543","男女別人口総数及び世帯総数 1次メッシュ M6543","","","1次メッシュ","M6543","","-","200010","2019-10-08","0","","4632","2019-10-08","02","人口・世帯","01","人口"
"8003004207","00200521","国勢調査","00200","総務省","平成１２年国勢調査","世界測地系(500Mメッシュ)","","","","","","","","","","","6544","男女別人口総数及び世帯総数 1次メッシュ M6544","","","1次メッシュ","M6544","","-","200010","2019-10-08","0","","7504","2019-10-08","02","人口・世帯","01","人口"
"8003004228","00200521","国勢調査","00200","総務省","平成１２年国勢調査","世界測地系(500Mメッシュ)","","","","","","","","","","","6545","男女別人口総数及び世帯総数 1次メッシュ M6545","","","1次メッシュ","M6545","","-","200010","2019-10-08","0","","1800","2019-10-08","02","人口・世帯","01","人口"
"8003004192","00200521","国勢調査","00200","総務省","平成１２年国勢調査","世界測地系(500Mメッシュ)","","","","","","","","","","","6641","男女別人口総数及び世帯総数 1次メッシュ M6641","","","1次メッシュ","M6641","","-","200010","2019-10-08","0","","1256","2019-10-08","02","人口・世帯","01","人口"
"8003004193","00200521","国勢調査","00200","総務省","平成１２年国勢調査","世界測地系(500Mメッシュ)","","","","","","","","","","","6642","男女別人口総数及び世帯総数 1次メッシュ M6642","","","1次メッシュ","M6642","","-","200010","2019-10-08","0","","4668","2019-10-08","02","人口・世帯","01","人口"
"8003004264","00200521","国勢調査","00200","総務省","平成１２年国勢調査","世界測地系(500Mメッシュ)","","","","","","","","","","","6643","男女別人口総数及び世帯総数 1次メッシュ M6643","","","1次メッシュ","M6643","","-","200010","2019-10-08","0","","3328","2019-10-08","02","人口・世帯","01","人口"
"8003004197","00200521","国勢調査","00200","総務省","平成１２年国勢調査","世界測地系(500Mメッシュ)","","","","","","","","","","","6644","男女別人口総数及び世帯総数 1次メッシュ M6644","","","1次メッシュ","M6644","","-","200010","2019-10-08","0","","764","2019-10-08","02","人口・世帯","01","人口"
"8003004127","00200521","国勢調査","00200","総務省","平成１２年国勢調査","世界測地系(500Mメッシュ)","","","","","","","","","","","6645","男女別人口総数及び世帯総数 1次メッシュ M6645","","","1次メッシュ","M6645","","-","200010","2019-10-08","0","","152","2019-10-08","02","人口・世帯","01","人口"
"8003004198","00200521","国勢調査","00200","総務省","平成１２年国勢調査","世界測地系(500Mメッシュ)","","","","","","","","","","","6741","男女別人口総数及び世帯総数 1次メッシュ M6741","","","1次メッシュ","M6741","","-","200010","2019-10-08","0","","2324","2019-10-08","02","人口・世帯","01","人口"
"8003004199","00200521","国勢調査","00200","総務省","平成１２年国勢調査","世界測地系(500Mメッシュ)","","","","","","","","","","","6742","男女別人口総数及び世帯総数 1次メッシュ M6742","","","1次メッシュ","M6742","","-","200010","2019-10-08","0","","2064","2019-10-08","02","人口・世帯","01","人口"
"8003004163","00200521","国勢調査","00200","総務省","平成１２年国勢調査","世界測地系(500Mメッシュ)","","","","","","","","","","","6840","男女別人口総数及び世帯総数 1次メッシュ M6840","","","1次メッシュ","M6840","","-","200010","2019-10-08","0","","28","2019-10-08","02","人口・世帯","01","人口"
"8003004265","00200521","国勢調査","00200","総務省","平成１２年国勢調査","世界測地系(500Mメッシュ)","","","","","","","","","","","6841","男女別人口総数及び世帯総数 1次メッシュ M6841","","","1次メッシュ","M6841","","-","200010","2019-10-08","0","","676","2019-10-08","02","人口・世帯","01","人口"
"8003004164","00200521","国勢調査","00200","総務省","平成１２年国勢調査","世界測地系(500Mメッシュ)","","","","","","","","","","","6842","男女別人口総数及び世帯総数 1次メッシュ M6842","","","1次メッシュ","M6842","","-","200010","2019-10-08","0","","84","2019-10-08","02","人口・世帯","01","人口"
"8003004388","00200521","国勢調査","00200","総務省","平成７年国勢調査","世界測地系(1KMメッシュ)","","","","","","","","","","","3622","男女別人口総数及び世帯総数 1次メッシュ M3622","","","1次メッシュ","M3622","","-","199510","2019-10-08","0","","20","2019-10-08","02","人口・世帯","01","人口"
"8003004396","00200521","国勢調査","00200","総務省","平成７年国勢調査","世界測地系(1KMメッシュ)","","","","","","","","","","","3623","男女別人口総数及び世帯総数 1次メッシュ M3623","","","1次メッシュ","M3623","","-","199510","2019-10-08","0","","148","2019-10-08","02","人口・世帯","01","人口"
"8003004330","00200521","国勢調査","00200","総務省","平成７年国勢調査","世界測地系(1KMメッシュ)","","","","","","","","","","","3624","男女別人口総数及び世帯総数 1次メッシュ M3624","","","1次メッシュ","M3624","","-","199510","2019-10-08","0","","268","2019-10-08","02","人口・世帯","01","人口"
"8003004397","00200521","国勢調査","00200","総務省","平成７年国勢調査","世界測地系(1KMメッシュ)","","","","","","","","","","","3653","男女別人口総数及び世帯総数 1次メッシュ M3653","","","1次メッシュ","M3653","","-","199510","2019-10-08","0","","4","2019-10-08","02","人口・世帯","01","人口"
"8003004296","00200521","国勢調査","00200","総務省","平成７年国勢調査","世界測地系(1KMメッシュ)","","","","","","","","","","","3724","男女別人口総数及び世帯総数 1次メッシュ M3724","","","1次メッシュ","M3724","","-","199510","2019-10-08","0","","12","2019-10-08","02","人口・世帯","01","人口"
"8003004376","00200521","国勢調査","00200","総務省","平成７年国勢調査","世界測地系(1KMメッシュ)","","","","","","","","","","","3725","男女別人口総数及び世帯総数 1次メッシュ M3725","","","1次メッシュ","M3725","","-","199510","2019-10-08","0","","480","2019-10-08","02","人口・世帯","01","人口"
"8003004315","00200521","国勢調査","00200","総務省","平成７年国勢調査","世界測地系(1KMメッシュ)","","","","","","","","","","","3741","男女別人口総数及び世帯総数 1次メッシュ M3741","","","1次メッシュ","M3741","","-","199510","2019-10-08","0","","4","2019-10-08","02","人口・世帯","01","人口"
"8003002694","00200521","国勢調査","00200","総務省","平成７年国勢調査","世界測地系(1KMメッシュ)","","","","","","","","","","","3831","男女別人口総数及び世帯総数 1次メッシュ M3831","","","1次メッシュ","M3831","","-","199510","2019-10-08","0","","56","2019-10-08","02","人口・世帯","01","人口"
"8003002695","00200521","国勢調査","00200","総務省","平成７年国勢調査","世界測地系(1KMメッシュ)","","","","","","","","","","","3926","男女別人口総数及び世帯総数 1次メッシュ M3926","","","1次メッシュ","M3926","","-","199510","2019-10-08","0","","132","2019-10-08","02","人口・世帯","01","人口"
"8003004311","00200521","国勢調査","00200","総務省","平成７年国勢調査","世界測地系(1KMメッシュ)","","","","","","","","","","","3927","男女別人口総数及び世帯総数 1次メッシュ M3927","","","1次メッシュ","M3927","","-","199510","2019-10-08","0","","2216","2019-10-08","02","人口・世帯","01","人口"
"8003004354","00200521","国勢調査","00200","総務省","平成７年国勢調査","世界測地系(1KMメッシュ)","","","","","","","","","","","3928","男女別人口総数及び世帯総数 1次メッシュ M3928","","","1次メッシュ","M3928","","-","199510","2019-10-08","0","","236","2019-10-08","02","人口・世帯","01","人口"
"8003004284","00200521","国勢調査","00200","総務省","平成７年国勢調査","世界測地系(1KMメッシュ)","","","","","","","","","","","3942","男女別人口総数及び世帯総数 1次メッシュ M3942","","","1次メッシュ","M3942","","-","199510","2019-10-08","0","","20","2019-10-08","02","人口・世帯","01","人口"
"8003004285","00200521","国勢調査","00200","総務省","平成７年国勢調査","世界測地系(1KMメッシュ)","","","","","","","","","","","4027","男女別人口総数及び世帯総数 1次メッシュ M4027","","","1次メッシュ","M4027","","-","199510","2019-10-08","0","","276","2019-10-08","02","人口・世帯","01","人口"
"8003004410","00200521","国勢調査","00200","総務省","平成７年国勢調査","世界測地系(1KMメッシュ)","","","","","","","","","","","4028","男女別人口総数及び世帯総数 1次メッシュ M4028","","","1次メッシュ","M4028","","-","199510","2019-10-08","0","","316","2019-10-08","02","人口・世帯","01","人口"
"8003004316","00200521","国勢調査","00200","総務省","平成７年国勢調査","世界測地系(1KMメッシュ)","","","","","","","","","","","4042","男女別人口総数及び世帯総数 1次メッシュ M4042","","","1次メッシュ","M4042","","-","199510","2019-10-08","0","","36","2019-10-08","02","人口・世帯","01","人口"
"8003002696","00200521","国勢調査","00200","総務省","平成７年国勢調査","世界測地系(1KMメッシュ)","","","","","","","","","","","4128","男女別人口総数及び世帯総数 1次メッシュ M4128","","","1次メッシュ","M4128","","-","199510","2019-10-08","0","","584","2019-10-08","02","人口・世帯","01","人口"
"8003004403","00200521","国勢調査","00200","総務省","平成７年国勢調査","世界測地系(1KMメッシュ)","","","","","","","","","","","4129","男女別人口総数及び世帯総数 1次メッシュ M4129","","","1次メッシュ","M4129","","-","199510","2019-10-08","0","","92","2019-10-08","02","人口・世帯","01","人口"
"8003004286","00200521","国勢調査","00200","総務省","平成７年国勢調査","世界測地系(1KMメッシュ)","","","","","","","","","","","4229","男女別人口総数及び世帯総数 1次メッシュ M4229","","","1次メッシュ","M4229","","-","199510","2019-10-08","0","","1096","2019-10-08","02","人口・世帯","01","人口"
"8003004404","00200521","国勢調査","00200","総務省","平成７年国勢調査","世界測地系(1KMメッシュ)","","","","","","","","","","","4230","男女別人口総数及び世帯総数 1次メッシュ M4230","","","1次メッシュ","M4230","","-","199510","2019-10-08","0","","40","2019-10-08","02","人口・世帯","01","人口"
"8003004377","00200521","国勢調査","00200","総務省","平成７年国勢調査","世界測地系(1KMメッシュ)","","","","","","","","","","","4329","男女別人口総数及び世帯総数 1次メッシュ M4329","","","1次メッシュ","M4329","","-","199510","2019-10-08","0","","8","2019-10-08","02","人口・世帯","01","人口"
"8003004301","00200521","国勢調査","00200","総務省","平成７年国勢調査","世界測地系(1KMメッシュ)","","","","","","","","","","","4429","男女別人口総数及び世帯総数 1次メッシュ M4429","","","1次メッシュ","M4429","","-","199510","2019-10-08","0","","52","2019-10-08","02","人口・世帯","01","人口"
"8003004302","00200521","国勢調査","00200","総務省","平成７年国勢調査","世界測地系(1KMメッシュ)","","","","","","","","","","","4530","男女別人口総数及び世帯総数 1次メッシュ M4530","","","1次メッシュ","M4530","","-","199510","2019-10-08","0","","844","2019-10-08","02","人口・世帯","01","人口"
"8003004303","00200521","国勢調査","00200","総務省","平成７年国勢調査","世界測地系(1KMメッシュ)","","","","","","","","","","","4531","男女別人口総数及び世帯総数 1次メッシュ M4531","","","1次メッシュ","M4531","","-","199510","2019-10-08","0","","100","2019-10-08","02","人口・世帯","01","人口"
"8003004317","00200521","国勢調査","00200","総務省","平成７年国勢調査","世界測地系(1KMメッシュ)","","","","","","","","","","","4629","男女別人口総数及び世帯総数 1次メッシュ M4629","","","1次メッシュ","M4629","","-","199510","2019-10-08","0","","12","2019-10-08","02","人口・世帯","01","人口"
"8003004323","00200521","国勢調査","00200","総務省","平成７年国勢調査","世界測地系(1KMメッシュ)","","","","","","","","","","","4630","男女別人口総数及び世帯総数 1次メッシュ M4630","","","1次メッシュ","M4630","","-","199510","2019-10-08","0","","2184","2019-10-08","02","人口・世帯","01","人口"
"8003004324","00200521","国勢調査","00200","総務省","平成７年国勢調査","世界測地系(1KMメッシュ)","","","","","","","","","","","4631","男女別人口総数及び世帯総数 1次メッシュ M4631","","","1次メッシュ","M4631","","-","199510","2019-10-08","0","","312","2019-10-08","02","人口・世帯","01","人口"
"8003002697","00200521","国勢調査","00200","総務省","平成７年国勢調査","世界測地系(1KMメッシュ)","","","","","","","","","","","4729","男女別人口総数及び世帯総数 1次メッシュ M4729","","","1次メッシュ","M4729","","-","199510","2019-10-08","0","","188","2019-10-08","02","人口・世帯","01","人口"
"8003004312","00200521","国勢調査","00200","総務省","平成７年国勢調査","世界測地系(1KMメッシュ)","","","","","","","","","","","4730","男女別人口総数及び世帯総数 1次メッシュ M4730","","","1次メッシュ","M4730","","-","199510","2019-10-08","0","","10612","2019-10-08","02","人口・世帯","01","人口"
"8003004287","00200521","国勢調査","00200","総務省","平成７年国勢調査","世界測地系(1KMメッシュ)","","","","","","","","","","","4731","男女別人口総数及び世帯総数 1次メッシュ M4731","","","1次メッシュ","M4731","","-","199510","2019-10-08","0","","5300","2019-10-08","02","人口・世帯","01","人口"
"8003004411","00200521","国勢調査","00200","総務省","平成７年国勢調査","世界測地系(1KMメッシュ)","","","","","","","","","","","4828","男女別人口総数及び世帯総数 1次メッシュ M4828","","","1次メッシュ","M4828","","-","199510","2019-10-08","0","","228","2019-10-08","02","人口・世帯","01","人口"
"8003004331","00200521","国勢調査","00200","総務省","平成７年国勢調査","世界測地系(1KMメッシュ)","","","","","","","","","","","4829","男女別人口総数及び世帯総数 1次メッシュ M4829","","","1次メッシュ","M4829","","-","199510","2019-10-08","0","","240","2019-10-08","02","人口・世帯","01","人口"
"8003004325","00200521","国勢調査","00200","総務省","平成７年国勢調査","世界測地系(1KMメッシュ)","","","","","","","","","","","4830","男女別人口総数及び世帯総数 1次メッシュ M4830","","","1次メッシュ","M4830","","-","199510","2019-10-08","0","","9208","2019-10-08","02","人口・世帯","01","人口"
"8003004355","00200521","国勢調査","00200","総務省","平成７年国勢調査","世界測地系(1KMメッシュ)","","","","","","","","","","","4831","男女別人口総数及び世帯総数 1次メッシュ M4831","","","1次メッシュ","M4831","","-","199510","2019-10-08","0","","5128","2019-10-08","02","人口・世帯","01","人口"
